blue,green,red,ndwi,brightness,label,source_file
0.38228443,0.2932752,0.2820199,0.01956435,0.31919315,0,GSL_1989_09.tif
0.39802578,0.31967828,0.29396808,0.04189734,0.33722404,0,GSL_1989_09.tif
0.41392732,0.32654583,0.29059514,0.05825351,0.34368944,0,GSL_1989_09.tif
0.4303496,0.3403274,0.3029435,0.05811526,0.35787353,0,GSL_1989_09.tif
0.38268498,0.30849525,0.27150097,0.06378354,0.32089373,0,GSL_1989_09.tif
0.34571484,0.25063127,0.25640854,-0.011394092,0.28425154,0,GSL_1989_09.tif
0.35032108,0.26278874,0.25635138,0.012400022,0.2898204,0,GSL_1989_09.tif
0.35244396,0.27777675,0.25732324,0.03822365,0.29584798,0,GSL_1989_09.tif
0.3783591,0.2803289,0.25526518,0.046796028,0.30465105,0,GSL_1989_09.tif
0.41024232,0.32640663,0.28499267,0.067736246,0.3405472,0,GSL_1989_09.tif
0.36894634,0.2873357,0.26881406,0.03330327,0.30836535,0,GSL_1989_09.tif
0.37291172,0.2928112,0.27893284,0.024273662,0.31488526,0,GSL_1989_09.tif
0.15432537,0.12751654,0.17200345,-0.14852685,0.15128179,0,GSL_2014_12.tif
0.15314919,0.12342187,0.17216006,-0.16488837,0.14957704,0,GSL_2014_12.tif
0.14805238,0.12342187,0.1756055,-0.17451064,0.14902659,0,GSL_2014_12.tif
0.1898723,0.14410695,0.19079679,-0.13941228,0.17492534,0,GSL_2014_12.tif
0.21159904,0.1632389,0.22900991,-0.16767634,0.20128262,0,GSL_2014_12.tif
0.14628811,0.13041103,0.17435262,-0.14418203,0.15035059,0,GSL_2014_12.tif
0.12916808,0.11664451,0.16793156,-0.18022199,0.13791472,0,GSL_2014_12.tif
0.12661968,0.10499591,0.15618573,-0.19599243,0.12926711,0,GSL_2014_12.tif
0.15311651,0.111102596,0.18825185,-0.2577179,0.15082365,0,GSL_2014_12.tif
0.22626868,0.1690985,0.24647206,-0.1861859,0.21394642,0,GSL_2014_12.tif
0.16027163,0.15328464,0.20818064,-0.15187031,0.1739123,0,GSL_2014_12.tif
0.09460132,0.10330157,0.16456442,-0.22870621,0.12082243,0,GSL_2014_12.tif
0.09460132,0.08529919,0.14921653,-0.2725492,0.10970569,0,GSL_2014_12.tif
0.15595897,0.11784466,0.18194826,-0.21382552,0.1519173,0,GSL_2014_12.tif
0.2130366,0.15872066,0.2097859,-0.1385731,0.19384772,0,GSL_2014_12.tif
0.18948023,0.14530712,0.20089822,-0.16057213,0.17856187,0,GSL_2014_12.tif
0.16660997,0.13012864,0.20536163,-0.22424723,0.16736674,0,GSL_2014_12.tif
0.12041204,0.095465235,0.1699675,-0.2806812,0.12861492,0,GSL_2014_12.tif
0.15275712,0.120386176,0.18684235,-0.2163079,0.15332855,0,GSL_2014_12.tif
0.16360416,0.13249366,0.18645082,-0.16917361,0.16084956,0,GSL_2014_12.tif
0.13785878,0.095500536,0.16393797,-0.26378953,0.13243243,0,GSL_2014_12.tif
0.13596381,0.0966654,0.17497906,-0.28829363,0.13586943,0,GSL_2014_12.tif
0.14043985,0.102701485,0.1839059,-0.2833288,0.14234908,0,GSL_2014_12.tif
0.17781639,0.12981096,0.17114209,-0.13733368,0.15958981,0,GSL_2014_12.tif
0.19157122,0.1460837,0.1866466,-0.12190887,0.17476718,0,GSL_2014_12.tif
0.6221058,0.5660273,0.5213696,0.041068416,0.56983423,1,GSL_1994_09.tif
0.516538,0.46939635,0.47633895,-0.0073409467,0.48742446,1,GSL_1994_09.tif
0.5191529,0.49990383,0.5112297,-0.011201147,0.5100955,1,GSL_1994_09.tif
0.5378827,0.50256604,0.5112297,-0.008545752,0.51722616,1,GSL_1994_09.tif
0.50790286,0.47414517,0.48480216,-0.0111131985,0.48895004,1,GSL_1994_09.tif
0.6216801,0.57998586,0.5358209,0.03958115,0.5791623,1,GSL_1994_09.tif
0.59674764,0.541204,0.5096329,0.030043734,0.5491948,1,GSL_1994_09.tif
0.544511,0.48709646,0.45677778,0.032121487,0.4961284,1,GSL_1994_09.tif
0.4656393,0.42090103,0.42659768,-0.0067217182,0.43771267,1,GSL_1994_09.tif
0.52499074,0.47033173,0.43841422,0.03512255,0.47791222,1,GSL_1994_09.tif
0.60130847,0.56250167,0.5311901,0.028629221,0.5650001,1,GSL_1994_09.tif
0.57132864,0.5112002,0.51242733,-0.0011988143,0.53165203,1,GSL_1994_09.tif
0.5803287,0.5253027,0.49134916,0.033397388,0.5323269,1,GSL_1994_09.tif
0.51732856,0.45709264,0.4354601,0.024236694,0.46996045,1,GSL_1994_09.tif
0.48102444,0.4158644,0.40791476,0.009650208,0.43493453,1,GSL_1994_09.tif
0.54274756,0.50745875,0.49997205,0.007431472,0.5167261,1,GSL_1994_09.tif
0.5567949,0.48975864,0.5069981,-0.017295556,0.5178506,1,GSL_1994_09.tif
0.5865922,0.53890157,0.528236,0.009994576,0.55124325,1,GSL_1994_09.tif
0.51495695,0.47990128,0.4604505,0.02068456,0.4851029,1,GSL_1994_09.tif
0.50036234,0.44266638,0.43210673,0.012071285,0.45837846,1,GSL_1994_09.tif
0.5878692,0.548687,0.53015214,0.01718034,0.5555694,1,GSL_1994_09.tif
0.5944368,0.548687,0.5306312,0.016728876,0.5579183,1,GSL_1994_09.tif
0.5790517,0.5224966,0.5052416,0.01678929,0.5355966,1,GSL_1994_09.tif
0.5223759,0.48544157,0.4833251,0.0021847049,0.4970475,1,GSL_1994_09.tif
0.50258195,0.468425,0.4752611,-0.007244018,0.48208937,1,GSL_1994_09.tif
0.45300514,0.44822255,0.43818873,0.011319581,0.44647217,0,GSL_2008_12.tif
0.4367273,0.4297375,0.4251007,0.0054241708,0.43052185,0,GSL_2008_12.tif
0.74030054,0.7706607,0.7564587,0.009299856,0.7558066,0,GSL_2008_12.tif
0.40462473,0.3911739,0.38005885,0.014412031,0.39195248,0,GSL_2008_12.tif
0.7347627,0.7626367,0.74285984,0.013136443,0.74675304,0,GSL_2008_12.tif
0.11281515,0.045807585,0.027967827,0.24180843,0.06219685,0,GSL_2008_12.tif
0.11828584,0.04329542,0.027263222,0.22721484,0.06294816,0,GSL_2008_12.tif
0.11281515,0.036208868,0.024303883,0.1967319,0.057775963,0,GSL_2008_12.tif
0.10573345,0.03948968,0.028707663,0.15809794,0.05797693,0,GSL_2008_12.tif
0.10726055,0.043032955,0.036669698,0.079836465,0.062321067,0,GSL_2008_12.tif
0.12501514,0.05096315,0.032741524,0.21768685,0.069573276,0,GSL_2008_12.tif
0.093147494,0.028297428,0.021485463,0.13683072,0.047643464,0,GSL_2008_12.tif
0.08754255,0.020835925,0.011656227,0.28251177,0.040011566,0,GSL_2008_12.tif
0.08979124,0.025072858,0.021908225,0.067358285,0.045590773,0,GSL_2008_12.tif
0.15589267,0.103981055,0.09915052,0.023780191,0.11967475,0,GSL_2008_12.tif
0.098483935,0.029797226,0.02113316,0.1701125,0.049804777,0,GSL_2008_12.tif
0.083246544,0.0217733,0.01665892,0.13307182,0.040559586,0,GSL_2008_12.tif
0.0787156,0.020610955,0.016447539,0.112344116,0.038591366,0,GSL_2008_12.tif
0.07750735,0.017011436,0.016412308,0.017924663,0.03697703,0,GSL_2008_12.tif
0.07700391,0.018117538,0.016799841,0.037736483,0.037307095,0,GSL_2008_12.tif
0.098786004,0.036621314,0.023845889,0.2112751,0.053084403,0,GSL_2008_12.tif
0.0795211,0.024510434,0.017011223,0.18060528,0.040347587,0,GSL_2008_12.tif
0.07686966,0.01569911,0.010176556,0.21341832,0.03424844,0,GSL_2008_12.tif
0.097779125,0.03665881,0.027809292,0.13726757,0.05408241,0,GSL_2008_12.tif
0.09747706,0.037296224,0.027791677,0.1460241,0.054188322,0,GSL_2008_12.tif
0.37726912,0.22127561,0.18201122,0.09736072,0.26018533,0,GSL_2007_06.tif
0.3618312,0.2059463,0.16691488,0.104680546,0.24489744,0,GSL_2007_06.tif
0.3793228,0.21557169,0.18100479,0.08716303,0.2586331,0,GSL_2007_06.tif
0.3788979,0.2178889,0.18160865,0.090814486,0.25946516,0,GSL_2007_06.tif
0.3975226,0.24052638,0.19439022,0.10608021,0.27747974,0,GSL_2007_06.tif
0.32918486,0.19997498,0.184326,0.040720556,0.23782861,0,GSL_2007_06.tif
0.3416131,0.20229222,0.17999838,0.05831631,0.24130124,0,GSL_2007_06.tif
0.3384618,0.21138285,0.18643948,0.06269961,0.24542804,0,GSL_2007_06.tif
0.35389975,0.22323634,0.19781207,0.060383108,0.25831604,0,GSL_2007_06.tif
0.36296424,0.22448407,0.19318251,0.07494371,0.26021028,0,GSL_2007_06.tif
0.30496567,0.17965473,0.16570717,0.040385235,0.21677585,0,GSL_2007_06.tif
0.3146675,0.19756864,0.18588595,0.030466862,0.23270737,0,GSL_2007_06.tif
0.3129679,0.19489492,0.1790926,0.042253498,0.22898515,0,GSL_2007_06.tif
0.32408607,0.2018466,0.1836215,0.047280323,0.23651807,0,GSL_2007_06.tif
0.33442527,0.20639192,0.18593627,0.052138977,0.24225116,0,GSL_2007_06.tif
0.33824933,0.2167303,0.19328316,0.057186134,0.24942093,0,GSL_2007_06.tif
0.30825862,0.18669552,0.17612365,0.029138036,0.2236926,0,GSL_2007_06.tif
0.310808,0.18896818,0.17582172,0.036038343,0.2251993,0,GSL_2007_06.tif
0.3017435,0.18272951,0.17607333,0.01855104,0.22018212,0,GSL_2007_06.tif
0.29331636,0.17408448,0.17516755,-0.0031010783,0.21418947,0,GSL_2007_06.tif
0.34221506,0.20291609,0.17486562,0.074250266,0.23999892,0,GSL_2007_06.tif
0.33045954,0.19413736,0.17089026,0.063685715,0.23182905,0,GSL_2007_06.tif
0.3345669,0.20282696,0.17516755,0.073173925,0.23752046,0,GSL_2007_06.tif
0.3211826,0.18812151,0.16953158,0.051977396,0.22627856,0,GSL_2007_06.tif
0.3211826,0.18812151,0.16953158,0.051977396,0.22627856,0,GSL_2007_06.tif
0.010471619,0.0024342197,0.001188492,0.3437712,0.0046981103,1,GSL_1986_11.tif
0.01319227,0.0061886567,0.0043614707,0.17317447,0.007914132,1,GSL_1986_11.tif
0.02978824,0.04244579,0.05000355,-0.08174942,0.040745858,1,GSL_1986_11.tif
0.0058011673,0.0016296976,0.0061920355,-0.5832153,0.004540967,1,GSL_1986_11.tif
0.031783387,0.04325031,0.04737974,-0.045563065,0.04080448,1,GSL_1986_11.tif
0.006390642,0.021313673,0.0033851697,0.725855,0.010363162,1,GSL_1986_11.tif
0.011831944,0.01369753,0.002286831,0.7138218,0.009272101,1,GSL_1986_11.tif
0.011831944,0.01369753,0.0069242613,0.32843608,0.0108179115,1,GSL_1986_11.tif
0.009111293,0.0042578033,0.006314073,-0.19448538,0.0065610562,1,GSL_1986_11.tif
0.03572833,0.039334968,0.048844192,-0.1078386,0.0413025,1,GSL_1986_11.tif
0.006390642,0.017559236,0.008266675,0.35980147,0.010738851,1,GSL_1986_11.tif
0.006390642,0.017559236,0.008266675,0.35980147,0.010738851,1,GSL_1986_11.tif
0.011831944,0.026891693,0.01424652,0.30737522,0.01765672,1,GSL_1986_11.tif
0.010471619,0.01938282,0.008266675,0.40202332,0.012707039,1,GSL_1986_11.tif
0.059715405,0.07870292,0.087102994,-0.050661795,0.07517377,1,GSL_1986_11.tif
0.011831944,0.01938282,0.005337772,0.56812876,0.0121841775,1,GSL_1986_11.tif
0.011831944,0.01938282,0.005337772,0.56812876,0.0121841775,1,GSL_1986_11.tif
0.011831944,0.01938282,0.003263132,0.71178174,0.011492632,1,GSL_1986_11.tif
0.028427916,0.048881967,0.048905212,-0.00023771597,0.0420717,1,GSL_1986_11.tif
0.057448193,0.08642633,0.085516505,0.0052914238,0.07646368,1,GSL_1986_11.tif
0.033415776,0.055800855,0.053969774,0.01668082,0.047728803,1,GSL_1986_11.tif
0.0050303163,0.02506811,0.0043614707,0.7035756,0.011486632,1,GSL_1986_11.tif
0.051916204,0.0755921,0.087957256,-0.07560457,0.07182186,1,GSL_1986_11.tif
0.03010565,0.04469845,0.04695261,-0.024594737,0.04058557,1,GSL_1986_11.tif
0.04638421,0.07076497,0.07428904,-0.02429473,0.06381274,1,GSL_1986_11.tif
0.2899505,0.2103614,0.27050936,-0.12508106,0.25694042,0,GSL_2021_09.tif
0.32748896,0.23699318,0.31098506,-0.1350268,0.2918224,0,GSL_2021_09.tif
0.36987755,0.27431864,0.34313658,-0.11145396,0.32911095,0,GSL_2021_09.tif
0.38326517,0.28468454,0.35225353,-0.10608391,0.34006774,0,GSL_2021_09.tif
0.37469444,0.27804708,0.35040373,-0.115134746,0.33438173,0,GSL_2021_09.tif
0.29137895,0.20097883,0.27297577,-0.1519065,0.2551112,0,GSL_2021_09.tif
0.33848476,0.25067782,0.31781176,-0.11809155,0.30232477,0,GSL_2021_09.tif
0.34901547,0.2601833,0.33106875,-0.1198902,0.31342253,0,GSL_2021_09.tif
0.361938,0.2769818,0.34978712,-0.11615955,0.32956898,0,GSL_2021_09.tif
0.35635707,0.27190128,0.34573513,-0.11954238,0.3246645,0,GSL_2021_09.tif
0.34516194,0.25792986,0.31503704,-0.09966907,0.30604294,0,GSL_2021_09.tif
0.34855038,0.25579932,0.32820594,-0.12398261,0.31085187,0,GSL_2021_09.tif
0.3290503,0.24424522,0.32503483,-0.14191516,0.29944345,0,GSL_2021_09.tif
0.32479817,0.23314181,0.31825218,-0.15435462,0.29206404,0,GSL_2021_09.tif
0.3118424,0.21937524,0.30732948,-0.16698933,0.2795157,0,GSL_2021_09.tif
0.3502446,0.2590361,0.32996768,-0.120426156,0.3130828,0,GSL_2021_09.tif
0.363599,0.27272072,0.33908463,-0.10847207,0.32513478,0,GSL_2021_09.tif
0.33200687,0.24535146,0.31666663,-0.126891,0.29800832,0,GSL_2021_09.tif
0.30752382,0.21642525,0.29763997,-0.15798493,0.273863,0,GSL_2021_09.tif
0.3020093,0.2118364,0.30081108,-0.17355885,0.2715523,0,GSL_2021_09.tif
0.29885343,0.21880163,0.28918368,-0.13855107,0.26894626,0,GSL_2021_09.tif
0.32732287,0.23961538,0.307858,-0.12464987,0.29159877,0,GSL_2021_09.tif
0.36386475,0.27415475,0.33300665,-0.096929416,0.3236754,0,GSL_2021_09.tif
0.39064,0.2946817,0.35260588,-0.08948741,0.34597588,0,GSL_2021_09.tif
0.29303995,0.20216702,0.2924429,-0.18251896,0.26254997,0,GSL_2021_09.tif
0.5859584,0.50726825,0.54554135,-0.03635326,0.546256,0,GSL_2013_10.tif
0.53072095,0.45492327,0.5030805,-0.05026824,0.49624157,0,GSL_2013_10.tif
0.54214615,0.46652022,0.51174146,-0.04622607,0.5068026,0,GSL_2013_10.tif
0.5640987,0.47688347,0.52498984,-0.04801638,0.52199066,0,GSL_2013_10.tif
0.58341944,0.5162215,0.54568815,-0.02774869,0.548443,0,GSL_2013_10.tif
0.57397586,0.49581227,0.5332839,-0.036412135,0.5343573,0,GSL_2013_10.tif
0.49731216,0.42432702,0.47500566,-0.056351323,0.46554828,0,GSL_2013_10.tif
0.55542916,0.4822766,0.5283295,-0.045569547,0.52201176,0,GSL_2013_10.tif
0.5701674,0.49056014,0.5361464,-0.04440043,0.53229135,0,GSL_2013_10.tif
0.5063223,0.43014312,0.47640023,-0.051025752,0.47095522,0,GSL_2013_10.tif
0.53784233,0.4627838,0.5028236,-0.041465852,0.5011499,0,GSL_2013_10.tif
0.5335695,0.45756695,0.5031172,-0.047414344,0.49808455,0,GSL_2013_10.tif
0.5594543,0.48097238,0.527412,-0.046053447,0.52261287,0,GSL_2013_10.tif
0.61051184,0.5288407,0.5666801,-0.03454003,0.5686775,0,GSL_2013_10.tif
0.5571012,0.476531,0.51449394,-0.03830671,0.51604205,0,GSL_2013_10.tif
0.54514956,0.46884668,0.50979644,-0.041843362,0.50793093,0,GSL_2013_10.tif
0.5771031,0.5031793,0.54656893,-0.04133332,0.5422838,0,GSL_2013_10.tif
0.6504847,0.5746646,0.6055811,-0.02619496,0.61024344,0,GSL_2013_10.tif
0.54731697,0.4713846,0.509356,-0.03871703,0.5093525,0,GSL_2013_10.tif
0.53852355,0.4713846,0.49702513,-0.026476901,0.5023111,0,GSL_2013_10.tif
0.5528283,0.4750505,0.5197052,-0.04489004,0.51586133,0,GSL_2013_10.tif
0.6300493,0.55316263,0.584002,-0.02711952,0.5890713,0,GSL_2013_10.tif
0.6414126,0.5634906,0.6047003,-0.03527648,0.6032012,0,GSL_2013_10.tif
0.5387712,0.46313632,0.51214516,-0.050250925,0.5046842,0,GSL_2013_10.tif
0.5311544,0.45037612,0.49761233,-0.049827773,0.49304762,0,GSL_2013_10.tif
0.29372856,0.16313003,0.19056533,-0.07756738,0.21580797,0,GSL_2012_01.tif
0.24510966,0.12827502,0.19079545,-0.1959449,0.18806005,0,GSL_2012_01.tif
0.22653615,0.08246558,0.12076444,-0.18844987,0.1432554,0,GSL_2012_01.tif
0.22325848,0.08522334,0.116929226,-0.1568406,0.14180368,0,GSL_2012_01.tif
0.27280927,0.13746755,0.1577359,-0.06865869,0.18933757,0,GSL_2012_01.tif
0.35706484,0.21223345,0.21752688,-0.012317136,0.26227507,0,GSL_2012_01.tif
0.3228742,0.1609851,0.16210805,-0.003475617,0.21532245,0,GSL_2012_01.tif
0.28733388,0.13026674,0.13740927,-0.026683386,0.18500328,0,GSL_2012_01.tif
0.25989136,0.1123413,0.127361,-0.06265955,0.16653122,0,GSL_2012_01.tif
0.23373419,0.08882375,0.12751442,-0.17884265,0.15002412,0,GSL_2012_01.tif
0.41407073,0.27301905,0.2723321,0.0012596329,0.3198073,0,GSL_2012_01.tif
0.41114652,0.26478407,0.26385626,0.0017550763,0.31326228,0,GSL_2012_01.tif
0.40259886,0.25061226,0.259906,-0.018204475,0.30437237,0,GSL_2012_01.tif
0.4170592,0.27110395,0.27371278,-0.004788456,0.3206253,0,GSL_2012_01.tif
0.43640393,0.30147758,0.3078462,-0.01045191,0.34857592,0,GSL_2012_01.tif
0.32049626,0.1488816,0.14906831,-0.00062665204,0.20614873,0,GSL_2012_01.tif
0.37477073,0.22303468,0.23156378,-0.018761784,0.2764564,0,GSL_2012_01.tif
0.3661588,0.21621688,0.22749844,-0.025425173,0.26995805,0,GSL_2012_01.tif
0.37775922,0.23640214,0.23846716,-0.0043485933,0.28420952,0,GSL_2012_01.tif
0.30397934,0.14968595,0.15447597,-0.015748214,0.20271374,0,GSL_2012_01.tif
0.31606174,0.16335984,0.1700853,-0.020169554,0.2165023,0,GSL_2012_01.tif
0.30288675,0.15370768,0.1665569,-0.040120486,0.2077171,0,GSL_2012_01.tif
0.3446932,0.21100779,0.2356291,-0.05512588,0.2637767,0,GSL_2012_01.tif
0.33434606,0.1992107,0.21802546,-0.045093678,0.2505274,0,GSL_2012_01.tif
0.33727026,0.1993256,0.2212854,-0.05220915,0.2526271,0,GSL_2012_01.tif
0.056938764,0.044766255,0.06972191,-0.21797393,0.057142306,1,GSL_1986_10.tif
0.053397413,0.044423584,0.07310898,-0.2440613,0.05697666,1,GSL_1986_10.tif
0.048324663,0.049163856,0.06506468,-0.13920067,0.054184403,1,GSL_1986_10.tif
0.05416311,0.050820097,0.07960087,-0.22067428,0.061528027,1,GSL_1986_10.tif
0.05760875,0.048764076,0.07960087,-0.24022566,0.061991233,1,GSL_1986_10.tif
0.060145125,0.051162764,0.076566614,-0.1988865,0.062624834,1,GSL_1986_10.tif
0.05129174,0.048421405,0.07593154,-0.22122447,0.05854823,1,GSL_1986_10.tif
0.06325577,0.04967786,0.083199635,-0.2522739,0.06537776,1,GSL_1986_10.tif
0.062107228,0.05835884,0.096536234,-0.24647103,0.0723341,1,GSL_1986_10.tif
0.08014899,0.07657748,0.10091121,-0.1370994,0.08587923,1,GSL_1986_10.tif
0.049760345,0.046365384,0.075367026,-0.23823896,0.05716425,1,GSL_1986_10.tif
0.08091468,0.06178554,0.09921767,-0.23249161,0.080639295,1,GSL_1986_10.tif
0.088332385,0.084001996,0.1366166,-0.23848563,0.10298366,1,GSL_1986_10.tif
0.057895888,0.062128212,0.09399593,-0.2041165,0.07134001,1,GSL_1986_10.tif
0.055311657,0.054361023,0.071838826,-0.13849197,0.06050383,1,GSL_1986_10.tif
0.060001556,0.051848106,0.08976209,-0.26773295,0.06720392,1,GSL_1986_10.tif
0.07502838,0.08028974,0.10973171,-0.15493946,0.088349946,1,GSL_1986_10.tif
0.061341528,0.063955784,0.08820968,-0.15939055,0.071169,1,GSL_1986_10.tif
0.05488095,0.057844836,0.07840128,-0.1508762,0.06370902,1,GSL_1986_10.tif
0.035690643,0.054817915,0.035851177,0.20918405,0.04211991,1,GSL_1986_10.tif
0.055694506,0.058872845,0.07296785,-0.10690856,0.062511735,1,GSL_1986_10.tif
0.05129174,0.05264767,0.06915739,-0.13554107,0.057698935,1,GSL_1986_10.tif
0.056316637,0.05733083,0.07840128,-0.15523444,0.06401625,1,GSL_1986_10.tif
0.0540674,0.048878297,0.06421791,-0.13563211,0.055721205,1,GSL_1986_10.tif
0.03760489,0.048764076,0.030770566,0.22623204,0.03904651,1,GSL_1986_10.tif
0.43968207,0.3387401,0.42874956,-0.11727758,0.40239057,0,GSL_2022_05.tif
0.43226537,0.32630348,0.417775,-0.12293246,0.39211464,0,GSL_2022_05.tif
0.40436134,0.29232746,0.39777118,-0.15279491,0.36482,0,GSL_2022_05.tif
0.40379593,0.29970706,0.40529555,-0.14977014,0.3695995,0,GSL_2022_05.tif
0.43356246,0.3321472,0.42496905,-0.12259902,0.3968929,0,GSL_2022_05.tif
0.4436066,0.3377287,0.42195928,-0.11087507,0.40109822,0,GSL_2022_05.tif
0.43878406,0.3287009,0.4133338,-0.11405503,0.39360628,0,GSL_2022_05.tif
0.41307512,0.31236845,0.4119023,-0.13742611,0.3791153,0,GSL_2022_05.tif
0.4062571,0.3083228,0.41370082,-0.14594798,0.37609354,0,GSL_2022_05.tif
0.43712115,0.34012613,0.42937353,-0.11598093,0.40220693,0,GSL_2022_05.tif
0.4468992,0.3392271,0.4202709,-0.106706895,0.4021324,0,GSL_2022_05.tif
0.42750937,0.32308194,0.4116821,-0.120582975,0.38742447,0,GSL_2022_05.tif
0.4227534,0.32139626,0.41821545,-0.13090526,0.38745508,0,GSL_2022_05.tif
0.42082438,0.31675124,0.4126364,-0.13145962,0.38340402,0,GSL_2022_05.tif
0.47131106,0.37743607,0.45855343,-0.097031444,0.43576685,0,GSL_2022_05.tif
0.4560786,0.35248786,0.43370464,-0.103303805,0.4140904,0,GSL_2022_05.tif
0.45022506,0.34424672,0.42944697,-0.11012128,0.4079729,0,GSL_2022_05.tif
0.43938273,0.33083612,0.4185091,-0.1169993,0.39624262,0,GSL_2022_05.tif
0.43758675,0.33338338,0.42184916,-0.11713698,0.39760646,0,GSL_2022_05.tif
0.4830514,0.38455343,0.45877364,-0.0880087,0.44212615,0,GSL_2022_05.tif
0.41586885,0.32214543,0.41983044,-0.13165505,0.38594827,0,GSL_2022_05.tif
0.40782022,0.300681,0.40375397,-0.14631985,0.37075174,0,GSL_2022_05.tif
0.42554712,0.31817472,0.41406786,-0.13095798,0.3859299,0,GSL_2022_05.tif
0.4350591,0.3207969,0.4074244,-0.11895747,0.38776013,0,GSL_2022_05.tif
0.43632293,0.32783934,0.41990384,-0.12312299,0.3946887,0,GSL_2022_05.tif
0.20345755,0.13955155,0.112131655,0.10894562,0.1517136,0,GSL_2007_12.tif
0.21611881,0.15620251,0.12600614,0.10699977,0.16610916,0,GSL_2007_12.tif
0.21274005,0.16774398,0.1324693,0.11749835,0.17098445,0,GSL_2007_12.tif
0.07461069,0.06551385,0.04891274,0.1450796,0.06301243,0,GSL_2007_12.tif
0.03515554,0.07276734,0.042526994,0.26228595,0.05014996,0,GSL_2007_12.tif
0.14378436,0.08034142,0.06369672,0.1155568,0.09594083,0,GSL_2007_12.tif
0.19312146,0.131196,0.099456914,0.13760483,0.14125814,0,GSL_2007_12.tif
0.24878012,0.18128917,0.14884004,0.0982919,0.19296978,0,GSL_2007_12.tif
0.24551035,0.1896848,0.16002478,0.084813036,0.19840664,0,GSL_2007_12.tif
0.07352077,0.07170536,0.055898365,0.12387472,0.067041494,0,GSL_2007_12.tif
0.21539219,0.14213635,0.11404738,0.109643415,0.15719198,0,GSL_2007_12.tif
0.23442948,0.15892759,0.12697369,0.11176511,0.1734436,0,GSL_2007_12.tif
0.28282198,0.22517079,0.18061396,0.10980382,0.22953558,0,GSL_2007_12.tif
0.28487468,0.2260925,0.18332307,0.10446434,0.2314301,0,GSL_2007_12.tif
0.20732677,0.15916803,0.1324693,0.09154742,0.16632137,0,GSL_2007_12.tif
0.21384814,0.1455427,0.11609856,0.11253585,0.15849647,0,GSL_2007_12.tif
0.23666382,0.17030875,0.14111908,0.09372824,0.18269722,0,GSL_2007_12.tif
0.28274933,0.22156408,0.18839298,0.0809134,0.23090212,0,GSL_2007_12.tif
0.2660917,0.21819782,0.18460023,0.08341029,0.22296326,0,GSL_2007_12.tif
0.27570117,0.22565168,0.1890896,0.088156156,0.23014748,0,GSL_2007_12.tif
0.24821699,0.17946579,0.138797,0.12778325,0.1888266,0,GSL_2007_12.tif
0.2737393,0.21483156,0.17268017,0.10877421,0.22041702,0,GSL_2007_12.tif
0.26191366,0.21130499,0.17999475,0.08001581,0.2177378,0,GSL_2007_12.tif
0.25684553,0.20741777,0.1840197,0.05977458,0.21609433,0,GSL_2007_12.tif
0.2784623,0.23090145,0.19249533,0.09070931,0.23395301,0,GSL_2007_12.tif
0.110501915,0.21628004,0.091589265,0.4050107,0.13945708,1,GSL_2013_05.tif
0.105972625,0.21229286,0.10575594,0.3349693,0.14134048,1,GSL_2013_05.tif
0.10523995,0.210182,0.121722795,0.26651898,0.14571492,1,GSL_2013_05.tif
0.086190306,0.19251329,0.084388524,0.3904791,0.12103071,1,GSL_2013_05.tif
0.09338388,0.18477346,0.078361824,0.4043974,0.11883972,1,GSL_2013_05.tif
0.10970263,0.21635823,0.09260676,0.40053424,0.13955587,1,GSL_2013_05.tif
0.10896995,0.21674912,0.096598476,0.38344082,0.1407725,1,GSL_2013_05.tif
0.12082602,0.21753092,0.12853219,0.2571741,0.15562971,1,GSL_2013_05.tif
0.085790664,0.19290419,0.08838024,0.3715939,0.12235836,1,GSL_2013_05.tif
0.08918763,0.18477346,0.07906624,0.40064788,0.117675774,1,GSL_2013_05.tif
0.11739575,0.22358988,0.1279843,0.27193496,0.15632331,1,GSL_2013_05.tif
0.10873683,0.21499006,0.11655705,0.29688907,0.14676131,1,GSL_2013_05.tif
0.1113012,0.21674912,0.117104925,0.29846543,0.1483851,1,GSL_2013_05.tif
0.086256914,0.19266966,0.09213715,0.35298365,0.123687916,1,GSL_2013_05.tif
0.086656556,0.18492982,0.08031855,0.39438838,0.11730164,1,GSL_2013_05.tif
0.111434415,0.21776547,0.11890511,0.29364032,0.14936833,1,GSL_2013_05.tif
0.10144334,0.2074457,0.0927633,0.38200727,0.13388412,1,GSL_2013_05.tif
0.093050845,0.1995495,0.090728305,0.37488505,0.12777622,1,GSL_2013_05.tif
0.08725602,0.19243512,0.09299811,0.34837097,0.12422975,1,GSL_2013_05.tif
0.08092834,0.18688433,0.08477987,0.37584662,0.117530845,1,GSL_2013_05.tif
0.109169774,0.21424736,0.100825,0.35998714,0.14141405,1,GSL_2013_05.tif
0.09924531,0.20408395,0.09871174,0.3479966,0.13401367,1,GSL_2013_05.tif
0.09431638,0.19908042,0.09683328,0.34552908,0.13007669,1,GSL_2013_05.tif
0.088388346,0.1936078,0.09440695,0.34442857,0.1254677,1,GSL_2013_05.tif
0.08092834,0.18743159,0.086814865,0.36688295,0.118391596,1,GSL_2013_05.tif
0.1797798,0.09466524,0.090776496,0.020970037,0.12174051,0,GSL_2009_06.tif
